time,latitude,longitude,par
2022-05-16T00:00:00Z,-24.895836,152.60417,26.228
2022-05-16T00:00:00Z,-24.895836,152.64584,25.71
2022-05-16T00:00:00Z,-24.895836,152.68752,25.5
2022-05-16T00:00:00Z,-24.895836,152.72917,25.448
2022-05-16T00:00:00Z,-24.895836,152.77084,25.74
2022-05-16T00:00:00Z,-24.895836,152.81252,25.782
2022-05-16T00:00:00Z,-24.895836,152.85417,25.668
2022-05-16T00:00:00Z,-24.895836,152.89584,25.848
2022-05-16T00:00:00Z,-24.895836,152.93752,25.922
2022-05-16T00:00:00Z,-24.895836,152.97917,25.54
2022-05-16T00:00:00Z,-24.895836,153.02084,25.658
2022-05-16T00:00:00Z,-24.895836,153.06252,25.492
2022-05-16T00:00:00Z,-24.895836,153.10417,25.776
2022-05-16T00:00:00Z,-24.895836,153.14584,24.24
2022-05-16T00:00:00Z,-24.895836,153.18752,22.91
2022-05-16T00:00:00Z,-24.895836,153.22917,23.29
2022-05-16T00:00:00Z,-24.895836,153.27084,25.392
2022-05-16T00:00:00Z,-24.895836,153.31252,25.238
2022-05-16T00:00:00Z,-24.895836,153.35417,25.636
2022-05-16T00:00:00Z,-24.895836,153.39584,26.176
2022-05-16T00:00:00Z,-24.895836,153.43752,25.696
2022-05-16T00:00:00Z,-24.895836,153.47917,25.156
2022-05-16T00:00:00Z,-24.895836,153.52084,24.95
2022-05-16T00:00:00Z,-24.895836,153.56252,24.932
2022-05-16T00:00:00Z,-24.895836,153.60417,26.06
2022-05-16T00:00:00Z,-24.895836,153.64584,26.72
2022-05-16T00:00:00Z,-24.895836,153.68752,26.652
2022-05-16T00:00:00Z,-24.895836,153.72917,26.304
2022-05-16T00:00:00Z,-24.895836,153.77084,26.108
2022-05-16T00:00:00Z,-24.895836,153.81252,26.15
2022-05-16T00:00:00Z,-24.895836,153.85417,25.922
2022-05-16T00:00:00Z,-24.895836,153.89584,25.338
2022-05-16T00:00:00Z,-24.895836,153.93752,26.172
2022-05-16T00:00:00Z,-24.895836,153.97917,26.59
2022-05-16T00:00:00Z,-24.895836,154.02084,26.552
2022-05-16T00:00:00Z,-24.895836,154.06252,25.8
2022-05-16T00:00:00Z,-24.895836,154.10417,26.252
2022-05-16T00:00:00Z,-24.895836,154.14584,25.98
2022-05-16T00:00:00Z,-24.895836,154.18752,25.556
2022-05-16T00:00:00Z,-24.895836,154.22917,25.558
2022-05-16T00:00:00Z,-24.895836,154.27084,25.762
2022-05-16T00:00:00Z,-24.895836,154.31252,25.7
2022-05-16T00:00:00Z,-24.895836,154.35417,25.366
2022-05-16T00:00:00Z,-24.895836,154.39584,25.172
2022-05-16T00:00:00Z,-24.895836,154.43752,25.386
2022-05-16T00:00:00Z,-24.895836,154.47917,26.082
2022-05-16T00:00:00Z,-24.895836,154.52084,26.068
2022-05-16T00:00:00Z,-24.895836,154.56252,25.862
2022-05-16T00:00:00Z,-24.895836,154.60417,25.836
2022-05-16T00:00:00Z,-24.895836,154.64584,26.328
2022-05-16T00:00:00Z,-24.895836,154.68752,26.634
2022-05-16T00:00:00Z,-24.895836,154.72917,26.714
2022-05-16T00:00:00Z,-24.895836,154.77084,27.2
2022-05-16T00:00:00Z,-24.895836,154.81252,27.708
2022-05-16T00:00:00Z,-24.895836,154.85417,27.41
2022-05-16T00:00:00Z,-24.895836,154.89584,26.558
2022-05-16T00:00:00Z,-24.895836,154.93752,26.236
2022-05-16T00:00:00Z,-24.895836,154.97917,25.036
2022-05-16T00:00:00Z,-24.937504,149.97917,NaN
2022-05-16T00:00:00Z,-24.937504,150.02084,NaN
2022-05-16T00:00:00Z,-24.937504,150.06252,NaN
2022-05-16T00:00:00Z,-24.937504,150.10417,NaN
2022-05-16T00:00:00Z,-24.937504,150.14584,NaN
2022-05-16T00:00:00Z,-24.937504,150.18752,NaN
2022-05-16T00:00:00Z,-24.937504,150.22917,NaN
2022-05-16T00:00:00Z,-24.937504,150.27084,NaN
2022-05-16T00:00:00Z,-24.937504,150.31252,NaN
2022-05-16T00:00:00Z,-24.937504,150.35417,NaN
2022-05-16T00:00:00Z,-24.937504,150.39584,NaN
2022-05-16T00:00:00Z,-24.937504,150.43752,NaN
2022-05-16T00:00:00Z,-24.937504,150.47917,NaN
2022-05-16T00:00:00Z,-24.937504,150.52084,NaN
2022-05-16T00:00:00Z,-24.937504,150.56252,NaN
2022-05-16T00:00:00Z,-24.937504,150.60417,NaN
2022-05-16T00:00:00Z,-24.937504,150.64584,NaN
2022-05-16T00:00:00Z,-24.937504,150.68752,NaN
2022-05-16T00:00:00Z,-24.937504,150.72917,NaN
2022-05-16T00:00:00Z,-24.937504,150.77084,NaN
2022-05-16T00:00:00Z,-24.937504,150.81252,NaN
2022-05-16T00:00:00Z,-24.937504,150.85417,NaN
2022-05-16T00:00:00Z,-24.937504,150.89584,NaN
2022-05-16T00:00:00Z,-24.937504,150.93752,NaN
2022-05-16T00:00:00Z,-24.937504,150.97917,NaN
2022-05-16T00:00:00Z,-24.937504,151.02084,NaN
2022-05-16T00:00:00Z,-24.937504,151.06252,NaN
2022-05-16T00:00:00Z,-24.937504,151.10417,NaN
2022-05-16T00:00:00Z,-24.937504,151.14584,NaN
2022-05-16T00:00:00Z,-24.937504,151.18752,NaN
2022-05-16T00:00:00Z,-24.937504,151.22917,NaN
2022-05-16T00:00:00Z,-24.937504,151.27084,NaN
2022-05-16T00:00:00Z,-24.937504,151.31252,NaN
2022-05-16T00:00:00Z,-24.937504,151.35417,NaN
2022-05-16T00:00:00Z,-24.937504,151.39584,NaN
2022-05-16T00:00:00Z,-24.937504,151.43752,NaN
2022-05-16T00:00:00Z,-24.937504,151.47917,NaN
2022-05-16T00:00:00Z,-24.937504,151.52084,NaN
2022-05-16T00:00:00Z,-24.937504,151.56252,NaN
2022-05-16T00:00:00Z,-24.937504,151.60417,NaN
2022-05-16T00:00:00Z,-24.937504,151.64584,NaN
2022-05-16T00:00:00Z,-24.937504,151.68752,NaN
2022-05-16T00:00:00Z,-24.937504,151.72917,NaN
2022-05-16T00:00:00Z,-24.937504,151.77084,NaN
2022-05-16T00:00:00Z,-24.937504,151.81252,NaN
2022-05-16T00:00:00Z,-24.937504,151.85417,NaN
2022-05-16T00:00:00Z,-24.937504,151.89584,NaN
2022-05-16T00:00:00Z,-24.937504,151.93752,NaN
2022-05-16T00:00:00Z,-24.937504,151.97917,NaN
2022-05-16T00:00:00Z,-24.937504,152.02084,NaN
2022-05-16T00:00:00Z,-24.937504,152.06252,NaN
2022-05-16T00:00:00Z,-24.937504,152.10417,NaN
2022-05-16T00:00:00Z,-24.937504,152.14584,NaN
2022-05-16T00:00:00Z,-24.937504,152.18752,NaN
2022-05-16T00:00:00Z,-24.937504,152.22917,NaN
2022-05-16T00:00:00Z,-24.937504,152.27084,NaN
2022-05-16T00:00:00Z,-24.937504,152.31252,NaN
2022-05-16T00:00:00Z,-24.937504,152.35417,NaN
2022-05-16T00:00:00Z,-24.937504,152.39584,NaN
2022-05-16T00:00:00Z,-24.937504,152.43752,23.818
2022-05-16T00:00:00Z,-24.937504,152.47917,24.742
2022-05-16T00:00:00Z,-24.937504,152.52084,25.14
2022-05-16T00:00:00Z,-24.937504,152.56252,25.454
2022-05-16T00:00:00Z,-24.937504,152.60417,25.814
2022-05-16T00:00:00Z,-24.937504,152.64584,26.252
2022-05-16T00:00:00Z,-24.937504,152.68752,25.81
2022-05-16T00:00:00Z,-24.937504,152.72917,26.216
2022-05-16T00:00:00Z,-24.937504,152.77084,26.014
2022-05-16T00:00:00Z,-24.937504,152.81252,26.238
2022-05-16T00:00:00Z,-24.937504,152.85417,25.786
2022-05-16T00:00:00Z,-24.937504,152.89584,25.28
2022-05-16T00:00:00Z,-24.937504,152.93752,25.354
2022-05-16T00:00:00Z,-24.937504,152.97917,25.922
2022-05-16T00:00:00Z,-24.937504,153.02084,26.138
2022-05-16T00:00:00Z,-24.937504,153.06252,25.768
2022-05-16T00:00:00Z,-24.937504,153.10417,25.492
2022-05-16T00:00:00Z,-24.937504,153.14584,24.89
2022-05-16T00:00:00Z,-24.937504,153.18752,24.482
2022-05-16T00:00:00Z,-24.937504,153.22917,25.136
2022-05-16T00:00:00Z,-24.937504,153.27084,24.012
2022-05-16T00:00:00Z,-24.937504,153.31252,23.352
2022-05-16T00:00:00Z,-24.937504,153.35417,24.372
2022-05-16T00:00:00Z,-24.937504,153.39584,25.264
2022-05-16T00:00:00Z,-24.937504,153.43752,25.788
2022-05-16T00:00:00Z,-24.937504,153.47917,25.876
2022-05-16T00:00:00Z,-24.937504,153.52084,25.468
2022-05-16T00:00:00Z,-24.937504,153.56252,25.25
2022-05-16T00:00:00Z,-24.937504,153.60417,25.676
2022-05-16T00:00:00Z,-24.937504,153.64584,25.96
2022-05-16T00:00:00Z,-24.937504,153.68752,26.62
2022-05-16T00:00:00Z,-24.937504,153.72917,26.428
2022-05-16T00:00:00Z,-24.937504,153.77084,26.248
2022-05-16T00:00:00Z,-24.937504,153.81252,26.228
2022-05-16T00:00:00Z,-24.937504,153.85417,25.592
2022-05-16T00:00:00Z,-24.937504,153.89584,24.992
2022-05-16T00:00:00Z,-24.937504,153.93752,25.2
2022-05-16T00:00:00Z,-24.937504,153.97917,25.708
2022-05-16T00:00:00Z,-24.937504,154.02084,25.986
2022-05-16T00:00:00Z,-24.937504,154.06252,26.924
2022-05-16T00:00:00Z,-24.937504,154.10417,27.112
2022-05-16T00:00:00Z,-24.937504,154.14584,25.992
2022-05-16T00:00:00Z,-24.937504,154.18752,26.052
2022-05-16T00:00:00Z,-24.937504,154.22917,26.716
2022-05-16T00:00:00Z,-24.937504,154.27084,26.962
2022-05-16T00:00:00Z,-24.937504,154.31252,25.914
2022-05-16T00:00:00Z,-24.937504,154.35417,25.11
2022-05-16T00:00:00Z,-24.937504,154.39584,25.41
2022-05-16T00:00:00Z,-24.937504,154.43752,25.434
2022-05-16T00:00:00Z,-24.937504,154.47917,25.414
2022-05-16T00:00:00Z,-24.937504,154.52084,25.57
2022-05-16T00:00:00Z,-24.937504,154.56252,26.088
2022-05-16T00:00:00Z,-24.937504,154.60417,26.372
2022-05-16T00:00:00Z,-24.937504,154.64584,26.366
2022-05-16T00:00:00Z,-24.937504,154.68752,27.264
2022-05-16T00:00:00Z,-24.937504,154.72917,27.404
2022-05-16T00:00:00Z,-24.937504,154.77084,27.24
2022-05-16T00:00:00Z,-24.937504,154.81252,27.104
2022-05-16T00:00:00Z,-24.937504,154.85417,26.71
2022-05-16T00:00:00Z,-24.937504,154.89584,26.326
2022-05-16T00:00:00Z,-24.937504,154.93752,26.004
2022-05-16T00:00:00Z,-24.937504,154.97917,25.24
2022-05-16T00:00:00Z,-24.97917,149.97917,NaN
2022-05-16T00:00:00Z,-24.97917,150.02084,NaN
2022-05-16T00:00:00Z,-24.97917,150.06252,NaN
2022-05-16T00:00:00Z,-24.97917,150.10417,NaN
2022-05-16T00:00:00Z,-24.97917,150.14584,NaN
2022-05-16T00:00:00Z,-24.97917,150.18752,NaN
2022-05-16T00:00:00Z,-24.97917,150.22917,NaN
2022-05-16T00:00:00Z,-24.97917,150.27084,NaN
2022-05-16T00:00:00Z,-24.97917,150.31252,NaN
2022-05-16T00:00:00Z,-24.97917,150.35417,NaN
2022-05-16T00:00:00Z,-24.97917,150.39584,NaN
2022-05-16T00:00:00Z,-24.97917,150.43752,NaN
2022-05-16T00:00:00Z,-24.97917,150.47917,NaN
2022-05-16T00:00:00Z,-24.97917,150.52084,NaN
2022-05-16T00:00:00Z,-24.97917,150.56252,NaN
2022-05-16T00:00:00Z,-24.97917,150.60417,NaN
2022-05-16T00:00:00Z,-24.97917,150.64584,NaN
2022-05-16T00:00:00Z,-24.97917,150.68752,NaN
2022-05-16T00:00:00Z,-24.97917,150.72917,NaN
2022-05-16T00:00:00Z,-24.97917,150.77084,NaN
2022-05-16T00:00:00Z,-24.97917,150.81252,NaN
2022-05-16T00:00:00Z,-24.97917,150.85417,NaN
2022-05-16T00:00:00Z,-24.97917,150.89584,NaN
2022-05-16T00:00:00Z,-24.97917,150.93752,NaN
2022-05-16T00:00:00Z,-24.97917,150.97917,NaN
2022-05-16T00:00:00Z,-24.97917,151.02084,NaN
2022-05-16T00:00:00Z,-24.97917,151.06252,NaN
2022-05-16T00:00:00Z,-24.97917,151.10417,NaN
2022-05-16T00:00:00Z,-24.97917,151.14584,NaN
2022-05-16T00:00:00Z,-24.97917,151.18752,NaN
2022-05-16T00:00:00Z,-24.97917,151.22917,NaN
2022-05-16T00:00:00Z,-24.97917,151.27084,NaN
2022-05-16T00:00:00Z,-24.97917,151.31252,NaN
2022-05-16T00:00:00Z,-24.97917,151.35417,NaN
2022-05-16T00:00:00Z,-24.97917,151.39584,NaN
2022-05-16T00:00:00Z,-24.97917,151.43752,NaN
2022-05-16T00:00:00Z,-24.97917,151.47917,NaN
2022-05-16T00:00:00Z,-24.97917,151.52084,NaN
2022-05-16T00:00:00Z,-24.97917,151.56252,NaN
2022-05-16T00:00:00Z,-24.97917,151.60417,NaN
2022-05-16T00:00:00Z,-24.97917,151.64584,NaN
2022-05-16T00:00:00Z,-24.97917,151.68752,NaN
2022-05-16T00:00:00Z,-24.97917,151.72917,NaN
2022-05-16T00:00:00Z,-24.97917,151.77084,NaN
2022-05-16T00:00:00Z,-24.97917,151.81252,NaN
2022-05-16T00:00:00Z,-24.97917,151.85417,NaN
2022-05-16T00:00:00Z,-24.97917,151.89584,NaN
2022-05-16T00:00:00Z,-24.97917,151.93752,NaN
2022-05-16T00:00:00Z,-24.97917,151.97917,NaN
2022-05-16T00:00:00Z,-24.97917,152.02084,NaN
2022-05-16T00:00:00Z,-24.97917,152.06252,NaN
2022-05-16T00:00:00Z,-24.97917,152.10417,NaN
2022-05-16T00:00:00Z,-24.97917,152.14584,NaN
2022-05-16T00:00:00Z,-24.97917,152.18752,NaN
2022-05-16T00:00:00Z,-24.97917,152.22917,NaN
2022-05-16T00:00:00Z,-24.97917,152.27084,NaN
2022-05-16T00:00:00Z,-24.97917,152.31252,NaN
2022-05-16T00:00:00Z,-24.97917,152.35417,NaN
2022-05-16T00:00:00Z,-24.97917,152.39584,NaN
2022-05-16T00:00:00Z,-24.97917,152.43752,23.818
2022-05-16T00:00:00Z,-24.97917,152.47917,24.888
2022-05-16T00:00:00Z,-24.97917,152.52084,24.612
2022-05-16T00:00:00Z,-24.97917,152.56252,24.462
2022-05-16T00:00:00Z,-24.97917,152.60417,25.182
2022-05-16T00:00:00Z,-24.97917,152.64584,25.842
2022-05-16T00:00:00Z,-24.97917,152.68752,25.426
2022-05-16T00:00:00Z,-24.97917,152.72917,25.076
2022-05-16T00:00:00Z,-24.97917,152.77084,25.12
2022-05-16T00:00:00Z,-24.97917,152.81252,25.362
2022-05-16T00:00:00Z,-24.97917,152.85417,25.192
2022-05-16T00:00:00Z,-24.97917,152.89584,25.27
2022-05-16T00:00:00Z,-24.97917,152.93752,25.798
2022-05-16T00:00:00Z,-24.97917,152.97917,26.232
2022-05-16T00:00:00Z,-24.97917,153.02084,26.19
2022-05-16T00:00:00Z,-24.97917,153.06252,26.076
2022-05-16T00:00:00Z,-24.97917,153.10417,25.764
2022-05-16T00:00:00Z,-24.97917,153.14584,24.904
2022-05-16T00:00:00Z,-24.97917,153.18752,24.212
2022-05-16T00:00:00Z,-24.97917,153.22917,23.732
2022-05-16T00:00:00Z,-24.97917,153.27084,24.012
2022-05-16T00:00:00Z,-24.97917,153.31252,20.56
2022-05-16T00:00:00Z,-24.97917,153.35417,25.08
2022-05-16T00:00:00Z,-24.97917,153.39584,25.594
2022-05-16T00:00:00Z,-24.97917,153.43752,25.664
2022-05-16T00:00:00Z,-24.97917,153.47917,26.06
2022-05-16T00:00:00Z,-24.97917,153.52084,26.412
2022-05-16T00:00:00Z,-24.97917,153.56252,26.262
2022-05-16T00:00:00Z,-24.97917,153.60417,25.982
2022-05-16T00:00:00Z,-24.97917,153.64584,25.822
2022-05-16T00:00:00Z,-24.97917,153.68752,25.81
2022-05-16T00:00:00Z,-24.97917,153.72917,26.478
2022-05-16T00:00:00Z,-24.97917,153.77084,26.78
2022-05-16T00:00:00Z,-24.97917,153.81252,26.172
2022-05-16T00:00:00Z,-24.97917,153.85417,25.872
2022-05-16T00:00:00Z,-24.97917,153.89584,25.936
2022-05-16T00:00:00Z,-24.97917,153.93752,26.238
2022-05-16T00:00:00Z,-24.97917,153.97917,26.71
2022-05-16T00:00:00Z,-24.97917,154.02084,27.062
2022-05-16T00:00:00Z,-24.97917,154.06252,27.04
2022-05-16T00:00:00Z,-24.97917,154.10417,27.472
2022-05-16T00:00:00Z,-24.97917,154.14584,27.586
2022-05-16T00:00:00Z,-24.97917,154.18752,26.606
2022-05-16T00:00:00Z,-24.97917,154.22917,27.136
2022-05-16T00:00:00Z,-24.97917,154.27084,26.968
2022-05-16T00:00:00Z,-24.97917,154.31252,26.046
2022-05-16T00:00:00Z,-24.97917,154.35417,25.682
2022-05-16T00:00:00Z,-24.97917,154.39584,26.066
2022-05-16T00:00:00Z,-24.97917,154.43752,26.516
2022-05-16T00:00:00Z,-24.97917,154.47917,26.492
2022-05-16T00:00:00Z,-24.97917,154.52084,26.246
2022-05-16T00:00:00Z,-24.97917,154.56252,26.906
2022-05-16T00:00:00Z,-24.97917,154.60417,27.192
2022-05-16T00:00:00Z,-24.97917,154.64584,27.486
2022-05-16T00:00:00Z,-24.97917,154.68752,27.408
2022-05-16T00:00:00Z,-24.97917,154.72917,27.788
2022-05-16T00:00:00Z,-24.97917,154.77084,27.838
2022-05-16T00:00:00Z,-24.97917,154.81252,27.866
2022-05-16T00:00:00Z,-24.97917,154.85417,28.07
2022-05-16T00:00:00Z,-24.97917,154.89584,28.106
2022-05-16T00:00:00Z,-24.97917,154.93752,27.68
2022-05-16T00:00:00Z,-24.97917,154.97917,27.172
2022-05-16T00:00:00Z,-25.020836,149.97917,NaN
2022-05-16T00:00:00Z,-25.020836,150.02084,NaN
2022-05-16T00:00:00Z,-25.020836,150.06252,NaN
2022-05-16T00:00:00Z,-25.020836,150.10417,NaN
2022-05-16T00:00:00Z,-25.020836,150.14584,NaN
2022-05-16T00:00:00Z,-25.020836,150.18752,NaN
2022-05-16T00:00:00Z,-25.020836,150.22917,NaN
2022-05-16T00:00:00Z,-25.020836,150.27084,NaN
2022-05-16T00:00:00Z,-25.020836,150.31252,NaN
2022-05-16T00:00:00Z,-25.020836,150.35417,NaN
2022-05-16T00:00:00Z,-25.020836,150.39584,NaN
2022-05-16T00:00:00Z,-25.020836,150.43752,NaN
2022-05-16T00:00:00Z,-25.020836,150.47917,NaN
2022-05-16T00:00:00Z,-25.020836,150.52084,NaN
2022-05-16T00:00:00Z,-25.020836,150.56252,NaN
2022-05-16T00:00:00Z,-25.020836,150.60417,NaN
2022-05-16T00:00:00Z,-25.020836,150.64584,NaN
2022-05-16T00:00:00Z,-25.020836,150.68752,NaN
2022-05-16T00:00:00Z,-25.020836,150.72917,NaN
2022-05-16T00:00:00Z,-25.020836,150.77084,NaN
2022-05-16T00:00:00Z,-25.020836,150.81252,NaN
2022-05-16T00:00:00Z,-25.020836,150.85417,NaN
2022-05-16T00:00:00Z,-25.020836,150.89584,NaN
2022-05-16T00:00:00Z,-25.020836,150.93752,NaN
2022-05-16T00:00:00Z,-25.020836,150.97917,NaN
2022-05-16T00:00:00Z,-25.020836,151.02084,NaN
2022-05-16T00:00:00Z,-25.020836,151.06252,NaN
2022-05-16T00:00:00Z,-25.020836,151.10417,NaN
2022-05-16T00:00:00Z,-25.020836,151.14584,NaN
2022-05-16T00:00:00Z,-25.020836,151.18752,NaN
2022-05-16T00:00:00Z,-25.020836,151.22917,NaN
2022-05-16T00:00:00Z,-25.020836,151.27084,NaN
2022-05-16T00:00:00Z,-25.020836,151.31252,NaN
2022-05-16T00:00:00Z,-25.020836,151.35417,NaN
2022-05-16T00:00:00Z,-25.020836,151.39584,NaN
2022-05-16T00:00:00Z,-25.020836,151.43752,NaN
2022-05-16T00:00:00Z,-25.020836,151.47917,NaN
2022-05-16T00:00:00Z,-25.020836,151.52084,NaN
2022-05-16T00:00:00Z,-25.020836,151.56252,NaN
2022-05-16T00:00:00Z,-25.020836,151.60417,NaN
2022-05-16T00:00:00Z,-25.020836,151.64584,NaN
2022-05-16T00:00:00Z,-25.020836,151.68752,NaN
2022-05-16T00:00:00Z,-25.020836,151.72917,NaN
2022-05-16T00:00:00Z,-25.020836,151.77084,NaN
2022-05-16T00:00:00Z,-25.020836,151.81252,NaN
2022-05-16T00:00:00Z,-25.020836,151.85417,NaN
2022-05-16T00:00:00Z,-25.020836,151.89584,NaN
2022-05-16T00:00:00Z,-25.020836,151.93752,NaN
2022-05-16T00:00:00Z,-25.020836,151.97917,NaN
2022-05-16T00:00:00Z,-25.020836,152.02084,NaN
2022-05-16T00:00:00Z,-25.020836,152.06252,NaN
2022-05-16T00:00:00Z,-25.020836,152.10417,NaN
2022-05-16T00:00:00Z,-25.020836,152.14584,NaN
2022-05-16T00:00:00Z,-25.020836,152.18752,NaN
2022-05-16T00:00:00Z,-25.020836,152.22917,NaN
2022-05-16T00:00:00Z,-25.020836,152.27084,NaN
2022-05-16T00:00:00Z,-25.020836,152.31252,NaN
2022-05-16T00:00:00Z,-25.020836,152.35417,NaN
2022-05-16T00:00:00Z,-25.020836,152.39584,NaN
2022-05-16T00:00:00Z,-25.020836,152.43752,24.532
2022-05-16T00:00:00Z,-25.020836,152.47917,24.532
2022-05-16T00:00:00Z,-25.020836,152.52084,24.188
2022-05-16T00:00:00Z,-25.020836,152.56252,24.478
2022-05-16T00:00:00Z,-25.020836,152.60417,25.166
2022-05-16T00:00:00Z,-25.020836,152.64584,25.402
2022-05-16T00:00:00Z,-25.020836,152.68752,25.47
2022-05-16T00:00:00Z,-25.020836,152.72917,25.41
2022-05-16T00:00:00Z,-25.020836,152.77084,25.332
2022-05-16T00:00:00Z,-25.020836,152.81252,25.358
2022-05-16T00:00:00Z,-25.020836,152.85417,25.008
2022-05-16T00:00:00Z,-25.020836,152.89584,25.472
2022-05-16T00:00:00Z,-25.020836,152.93752,25.61
2022-05-16T00:00:00Z,-25.020836,152.97917,25.416
2022-05-16T00:00:00Z,-25.020836,153.02084,25.532
2022-05-16T00:00:00Z,-25.020836,153.06252,25.418
2022-05-16T00:00:00Z,-25.020836,153.10417,24.162
2022-05-16T00:00:00Z,-25.020836,153.14584,22.998
2022-05-16T00:00:00Z,-25.020836,153.18752,22.764
2022-05-16T00:00:00Z,-25.020836,153.22917,23.172
2022-05-16T00:00:00Z,-25.020836,153.27084,NaN
2022-05-16T00:00:00Z,-25.020836,153.31252,23.146
2022-05-16T00:00:00Z,-25.020836,153.35417,23.146
2022-05-16T00:00:00Z,-25.020836,153.39584,24.41
2022-05-16T00:00:00Z,-25.020836,153.43752,25.088
2022-05-16T00:00:00Z,-25.020836,153.47917,25.206
2022-05-16T00:00:00Z,-25.020836,153.52084,25.844
2022-05-16T00:00:00Z,-25.020836,153.56252,25.722
2022-05-16T00:00:00Z,-25.020836,153.60417,25.416
2022-05-16T00:00:00Z,-25.020836,153.64584,25.76
2022-05-16T00:00:00Z,-25.020836,153.68752,26.428
2022-05-16T00:00:00Z,-25.020836,153.72917,26.768
2022-05-16T00:00:00Z,-25.020836,153.77084,26.942
2022-05-16T00:00:00Z,-25.020836,153.81252,26.572
2022-05-16T00:00:00Z,-25.020836,153.85417,25.918
2022-05-16T00:00:00Z,-25.020836,153.89584,26.042
2022-05-16T00:00:00Z,-25.020836,153.93752,26.17
2022-05-16T00:00:00Z,-25.020836,153.97917,26.962
2022-05-16T00:00:00Z,-25.020836,154.02084,27.582
2022-05-16T00:00:00Z,-25.020836,154.06252,27.696
2022-05-16T00:00:00Z,-25.020836,154.10417,27.784
2022-05-16T00:00:00Z,-25.020836,154.14584,27.864
2022-05-16T00:00:00Z,-25.020836,154.18752,27.066
2022-05-16T00:00:00Z,-25.020836,154.22917,27.396
2022-05-16T00:00:00Z,-25.020836,154.27084,27.114
2022-05-16T00:00:00Z,-25.020836,154.31252,26.326
2022-05-16T00:00:00Z,-25.020836,154.35417,26.14
2022-05-16T00:00:00Z,-25.020836,154.39584,26.518
2022-05-16T00:00:00Z,-25.020836,154.43752,26.538
2022-05-16T00:00:00Z,-25.020836,154.47917,26.236
2022-05-16T00:00:00Z,-25.020836,154.52084,26.674
2022-05-16T00:00:00Z,-25.020836,154.56252,27.904
2022-05-16T00:00:00Z,-25.020836,154.60417,28.432
2022-05-16T00:00:00Z,-25.020836,154.64584,28.156
2022-05-16T00:00:00Z,-25.020836,154.68752,28.004
2022-05-16T00:00:00Z,-25.020836,154.72917,28.126
2022-05-16T00:00:00Z,-25.020836,154.77084,28.11
2022-05-16T00:00:00Z,-25.020836,154.81252,27.948
2022-05-16T00:00:00Z,-25.020836,154.85417,28.602
2022-05-16T00:00:00Z,-25.020836,154.89584,28.424
2022-05-16T00:00:00Z,-25.020836,154.93752,27.484
2022-05-16T00:00:00Z,-25.020836,154.97917,26.892
2022-05-16T00:00:00Z,-25.062504,149.97917,NaN
2022-05-16T00:00:00Z,-25.062504,150.02084,NaN
2022-05-16T00:00:00Z,-25.062504,150.06252,NaN
2022-05-16T00:00:00Z,-25.062504,150.10417,NaN
2022-05-16T00:00:00Z,-25.062504,150.14584,NaN
2022-05-16T00:00:00Z,-25.062504,150.18752,NaN
2022-05-16T00:00:00Z,-25.062504,150.22917,NaN
2022-05-16T00:00:00Z,-25.062504,150.27084,NaN
2022-05-16T00:00:00Z,-25.062504,150.31252,NaN
2022-05-16T00:00:00Z,-25.062504,150.35417,NaN
2022-05-16T00:00:00Z,-25.062504,150.39584,NaN
2022-05-16T00:00:00Z,-25.062504,150.43752,NaN
2022-05-16T00:00:00Z,-25.062504,150.47917,NaN
2022-05-16T00:00:00Z,-25.062504,150.52084,NaN
2022-05-16T00:00:00Z,-25.062504,150.56252,NaN
2022-05-16T00:00:00Z,-25.062504,150.60417,NaN
2022-05-16T00:00:00Z,-25.062504,150.64584,NaN
2022-05-16T00:00:00Z,-25.062504,150.68752,NaN
2022-05-16T00:00:00Z,-25.062504,150.72917,NaN
2022-05-16T00:00:00Z,-25.062504,150.77084,NaN
2022-05-16T00:00:00Z,-25.062504,150.81252,NaN
2022-05-16T00:00:00Z,-25.062504,150.85417,NaN
2022-05-16T00:00:00Z,-25.062504,150.89584,NaN
2022-05-16T00:00:00Z,-25.062504,150.93752,NaN
2022-05-16T00:00:00Z,-25.062504,150.97917,NaN
2022-05-16T00:00:00Z,-25.062504,151.02084,NaN
2022-05-16T00:00:00Z,-25.062504,151.06252,NaN
2022-05-16T00:00:00Z,-25.062504,151.10417,NaN
2022-05-16T00:00:00Z,-25.062504,151.14584,NaN
2022-05-16T00:00:00Z,-25.062504,151.18752,NaN
2022-05-16T00:00:00Z,-25.062504,151.22917,NaN
2022-05-16T00:00:00Z,-25.062504,151.27084,NaN
2022-05-16T00:00:00Z,-25.062504,151.31252,NaN
2022-05-16T00:00:00Z,-25.062504,151.35417,NaN
2022-05-16T00:00:00Z,-25.062504,151.39584,NaN
2022-05-16T00:00:00Z,-25.062504,151.43752,NaN
2022-05-16T00:00:00Z,-25.062504,151.47917,NaN
2022-05-16T00:00:00Z,-25.062504,151.52084,NaN
2022-05-16T00:00:00Z,-25.062504,151.56252,NaN
2022-05-16T00:00:00Z,-25.062504,151.60417,NaN
2022-05-16T00:00:00Z,-25.062504,151.64584,NaN
2022-05-16T00:00:00Z,-25.062504,151.68752,NaN
2022-05-16T00:00:00Z,-25.062504,151.72917,NaN
2022-05-16T00:00:00Z,-25.062504,151.77084,NaN
2022-05-16T00:00:00Z,-25.062504,151.81252,NaN
