"","collection_id","sample_id","old_sample_id","photo_id_no","skeletal_sample","pub_author","pub_year","collection_period_from","collection_period_to","collection_date","extract_date","extract_method","collected_by","host_group","host_order","host_family","host_genus","host_species","host_id_date","host_id_by","host_id_method","host_id_changed_from_publication","host_id_changed_from","host_morphotype","corallite_size_mm","colony_sex","ocean","country","region","subregion","area","location","site","shelf_position","latitude","longitude","reef_type","avg_depth","depth_min","depth_max","sym_genus_1","sym_genus_2","sym_genus_3","sym_type_1","sym_type_2","sym_type_3","sym_type_id_year","sym_type_author","sym_type_changed_from","comment_field_coral_id","comment_symbiont_profile","comment_sample_processing"
"307","MK08","MK08_433","MK08_HH128",NA,NA,"Tonk","2017","2008","2008","39592",NA,NA,"Tonk","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_frondens","2020","Sampayo","photo","yes","Turbinaria_irregularis",NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-24.008036,151.500896,NA,"3","3","3","Cladocopium",NA,NA,"C22a",NA,NA,"publication","Tonk",NA,NA,NA,NA
"308","SK16","SK16_IM001",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Peel_Island","inner",-27.4865778,153.3629639,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"309","SK16","SK16_IM002",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Peel_Island","inner",-27.4865778,153.3629639,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"310","SK16","SK16_IM003",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Peel_Island","inner",-27.4865778,153.3629639,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"311","SK16","SK16_IM004",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Peel_Island","inner",-27.4865778,153.3629639,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"312","SK16","SK16_IM005",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Peel_Island","inner",-27.4865778,153.3629639,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"313","SK16","SK16_IM006",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Peel_Island","inner",-27.4865778,153.3629639,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"314","SK16","SK16_IM007",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Peel_Island","inner",-27.4865778,153.3629639,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"315","SK16","SK16_IM008",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Peel_Island","inner",-27.4865778,153.3629639,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"316","SK16","SK16_IM009",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Peel_Island","inner",-27.4865778,153.3629639,NA,NA,NA,NA,NA,NA,NA,"C22a+b",NA,NA,NA,NA,NA,NA,"rerun",NA
"317","SK16","SK16_IM010",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Peel_Island","inner",-27.4865778,153.3629639,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"318","SK16","SK16_IM011",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Peel_Island","inner",-27.4865778,153.3629639,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"319","SK16","SK16_IM012",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Peel_Island","inner",-27.4865778,153.3629639,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"320","SK16","SK16_IM013",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Goat_Island","inner",-27.5142833,153.3844806,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"321","SK16","SK16_IM014",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Goat_Island","inner",-27.5142833,153.3844806,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"322","SK16","SK16_IM015",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Goat_Island","inner",-27.5142833,153.3844806,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"323","SK16","SK16_IM016",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Goat_Island","inner",-27.5142833,153.3844806,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"324","SK16","SK16_IM017",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Goat_Island","inner",-27.5142833,153.3844806,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"325","SK16","SK16_IM018",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Goat_Island","inner",-27.5142833,153.3844806,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"326","SK16","SK16_IM019",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Goat_Island","inner",-27.5142833,153.3844806,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"327","SK16","SK16_IM020",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Goat_Island","inner",-27.5142833,153.3844806,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"328","SK16","SK16_IM021",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Goat_Island","inner",-27.5142833,153.3844806,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"329","SK16","SK16_IM022",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Goat_Island","inner",-27.5142833,153.3844806,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"330","SK16","SK16_IM023",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Goat_Island","inner",-27.5142833,153.3844806,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"331","SK16","SK16_IM024",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Goat_Island","inner",-27.5142833,153.3844806,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"332","SK16","SK16_IM025",NA,NA,NA,"Kim","unpublished","2016","2016","42655",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","seQLD","Moreton","Inner_Moreton","Goat_Island","inner",-27.5142833,153.3844806,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"333","AU18","AU18_0520",NA,"KIBP520",NA,"Sampayo","unpublished","2018","2018","43364","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Big Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","AU18","AU18_0583",NA,"KIBP583",NA,"Sampayo","unpublished","2018","2018","43364","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Big Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","AU18","AU18_0585",NA,"KIBP585",NA,"Sampayo","unpublished","2018","2018","43364","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Big Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","AU18","AU18_0586",NA,"KIBP586",NA,"Sampayo","unpublished","2018","2018","43364","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Big Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","AU18","AU18_0587",NA,"KIBP587",NA,"Sampayo","unpublished","2018","2018","43364","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Big Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","AU18","AU18_0588",NA,"KIBP588",NA,"Sampayo","unpublished","2018","2018","43364","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Big Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","AU18","AU18_0589",NA,"KIBP589",NA,"Sampayo","unpublished","2018","2018","43364","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Big Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","AU18","AU18_0590",NA,"KIBP590",NA,"Sampayo","unpublished","2018","2018","43364","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Big Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","AU18","AU18_0592",NA,"KIBP592",NA,"Sampayo","unpublished","2018","2018","43364","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Big Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","AU18","AU18_0596",NA,"KIBP596",NA,"Sampayo","unpublished","2018","2018","43364","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Big Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","AU18","AU18_0597",NA,"KIBP597",NA,"Sampayo","unpublished","2018","2018","43364","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Big Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","AU18","AU18_0599",NA,"KIBP599",NA,"Sampayo","unpublished","2018","2018","43364","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Big Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","AU18","AU18_0614",NA,"KIBP614",NA,"Sampayo","unpublished","2018","2018","43364","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Big Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","AU18","AU18_0615",NA,"KIBP615",NA,"Sampayo","unpublished","2018","2018","43364","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Big Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","AU18","AU18_0617",NA,"KIBP617",NA,"Sampayo","unpublished","2018","2018","43364","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Big Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","AU18","AU18_0632",NA,"HUMP632",NA,"Sampayo","unpublished","2018","2018","43365","44866","Wizard/spin.col.cl.2024","Dalton","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Humpy Island","inner",-23.211456,150.966506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","AU18","AU18_0685",NA,"HUMP685",NA,"Sampayo","unpublished","2018","2018","43365","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Passage Rock","inner",-23.164222,150.922291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","AU18","AU18_0686",NA,"HUMP686",NA,"Sampayo","unpublished","2018","2018","43365","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Passage Rock","inner",-23.164222,150.922291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","AU18","AU18_0688",NA,"HUMP688",NA,"Sampayo","unpublished","2018","2018","43365","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Passage Rock","inner",-23.164222,150.922291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","AU18","AU18_0689",NA,"HUMP689",NA,"Sampayo","unpublished","2018","2018","43365","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Humpy Island","inner",-23.211456,150.966506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","AU18","AU18_0692",NA,"HUMP692",NA,"Sampayo","unpublished","2018","2018","43365","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Passage Rock","inner",-23.164222,150.922291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","AU18","AU18_0695",NA,"HUMP695",NA,"Sampayo","unpublished","2018","2018","43365","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Passage Rock","inner",-23.164222,150.922291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","AU18","AU18_0696",NA,"HUMP696",NA,"Sampayo","unpublished","2018","2018","43365","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Passage Rock","inner",-23.164222,150.922291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","AU18","AU18_0700",NA,"HUMP700",NA,"Sampayo","unpublished","2018","2018","43365","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Passage Rock","inner",-23.164222,150.922291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","AU18","AU18_0702",NA,"HUMP702",NA,"Sampayo","unpublished","2018","2018","43365","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Passage Rock","inner",-23.164222,150.922291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","AU18","AU18_0703",NA,"HUMP703",NA,"Sampayo","unpublished","2018","2018","43365","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel Islands","Passage Rock","inner",-23.164222,150.922291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","AU18","AU18_0904",NA,"LE904",NA,"Sampayo","unpublished","2018","2018","43370","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Lady Elliot Island","Lady Elliot","outer",-24.111928,152.710159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","AU18","AU18_0908",NA,"LE908",NA,"Sampayo","unpublished","2018","2018","43370","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Lady Elliot Island","Lady Elliot","outer",-24.111928,152.710159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","AU18","AU18_0876",NA,"LM876",NA,"Sampayo","unpublished","2018","2018","43369","44866","Wizard/spin.col.cl.2024","Dalton","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Lady Musgrave Island","Lady Musgrave","outer",-23.905045,152.388467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
